building_id,n_obs,coverage,pct_missing,mean_load,std_load,min_load,max_load,n_zeros,primary_use,site_id,sqm,timezone,site_airtemp_coverage
Rat_public_Marcellus,17458,0.9951,0.49,9.59,3.94,0.0,26.21,4,Public services,Rat,6336.3,US/Eastern,0.9996579052397514
Bear_lodging_Erick,17457,0.995,0.5,48.39,15.2,13.48,105.77,0,Lodging/residential,Bear,6688.5,US/Pacific,1.0
Robin_assembly_Colleen,17457,0.995,0.5,47.04,15.58,7.25,101.5,0,Entertainment/public assembly,Robin,5948.0,Europe/London,0.9999429093400319
Fox_parking_Lynelle,17457,0.995,0.5,13.07,5.18,0.0,24.9,1,Parking,Fox,14596.3,US/Mountain,0.9999429972068631
Rat_education_Candida,17457,0.995,0.5,139.87,39.33,8.49,304.23,0,Education,Rat,3576.8,US/Eastern,0.9996579052397514
Rat_education_Stuart,17456,0.995,0.5,47.47,19.46,17.08,135.03,0,Education,Rat,7636.6,US/Eastern,0.9996579052397514
Rat_education_Nona,17456,0.995,0.5,98.23,57.92,0.0,279.29,2,Education,Rat,25204.6,US/Eastern,0.9996579052397514
Moose_education_Lori,17453,0.9948,0.52,200.55,37.22,86.35,318.88,0,Education,Moose,14000.0,US/Eastern,1.0
Hog_office_Cortney,17453,0.9948,0.52,66.46,51.04,0.0,192.26,2040,Office,Hog,9895.2,US/Central,0.9998859879147189
Moose_education_Gladys,17453,0.9948,0.52,1118.31,295.17,583.54,1670.39,0,Education,Moose,67999.9,US/Eastern,1.0
Fox_office_Zachary,17452,0.9948,0.52,166.87,58.28,0.0,390.9,15,Office,Fox,13038.5,US/Mountain,0.9999429972068631
Rat_public_Frederick,17453,0.9948,0.52,20.34,6.75,0.0,43.18,7,Public services,Rat,1312.3,US/Eastern,0.9996579052397514
Bull_office_Myron,17453,0.9948,0.52,62.52,18.62,0.0,121.0,327,Office,Bull,5583.1,US/Central,0.9981174054424097
Fox_education_Janina,17451,0.9947,0.53,126.74,36.43,0.0,235.12,15,Education,Fox,8479.5,US/Mountain,0.9999429972068631
Rat_education_Bryant,17451,0.9947,0.53,55.85,11.6,14.11,96.8,0,Education,Rat,6466.0,US/Eastern,0.9996579052397514
Peacock_education_Joshua,17451,0.9947,0.53,464.77,36.06,290.3,589.05,0,Education,Peacock,7054.0,US/Eastern,0.9993728262728776
Moose_education_Maria,17450,0.9946,0.54,757.69,197.5,0.0,1499.79,23,Education,Moose,35999.9,US/Eastern,1.0
Fox_office_Bernard,17449,0.9946,0.54,132.56,16.66,58.94,190.79,0,Office,Fox,4182.2,US/Mountain,0.9999429972068631
Bear_education_Chad,17448,0.9945,0.55,1000.09,166.03,553.04,1581.38,0,Education,Bear,39101.5,US/Pacific,1.0
Wolf_education_Eulalia,17447,0.9945,0.55,69.54,43.37,6.98,203.24,0,Education,Wolf,8056.0,Europe/Dublin,1.0
Rat_office_Jeannie,17448,0.9945,0.55,43.28,19.67,7.0,127.65,0,Office,Rat,1495.6,US/Eastern,0.9996579052397514
Fox_education_Dominique,17445,0.9944,0.56,184.43,22.33,110.52,272.8,0,Education,Fox,8930.2,US/Mountain,0.9999429972068631
Rat_assembly_Gwen,17445,0.9944,0.56,5.5,2.36,0.0,15.06,12,Entertainment/public assembly,Rat,136.8,US/Eastern,0.9996579052397514
Rat_public_Damon,17445,0.9944,0.56,20.76,7.15,0.0,40.46,5,Public services,Rat,1228.5,US/Eastern,0.9996579052397514
Rat_public_Kelly,17445,0.9944,0.56,21.07,4.81,9.34,37.49,0,Public services,Rat,982.6,US/Eastern,0.9996579052397514
Rat_assembly_Rosemarie,17445,0.9944,0.56,11.29,5.42,0.0,32.99,7,Entertainment/public assembly,Rat,465.7,US/Eastern,0.9996579052397514
Rat_office_Ronald,17446,0.9944,0.56,53.29,18.31,4.11,124.25,0,Office,Rat,802.4,US/Eastern,0.9996579052397514
Rat_lodging_Ardell,17445,0.9944,0.56,15.82,5.76,5.33,37.11,0,Lodging/residential,Rat,1446.9,US/Eastern,0.9996579052397514
Rat_assembly_Monica,17445,0.9944,0.56,65.49,21.11,16.89,142.96,0,Entertainment/public assembly,Rat,4231.5,US/Eastern,0.9996579052397514
Fox_education_Otilia,17444,0.9943,0.57,933.11,52.6,733.74,1087.23,0,Education,Fox,30403.1,US/Mountain,0.9999429972068631
Rat_public_Michael,17444,0.9943,0.57,42.57,14.41,4.67,93.16,0,Public services,Rat,2287.1,US/Eastern,0.9996579052397514
Rat_public_Dexter,17444,0.9943,0.57,13.16,3.2,6.45,25.64,0,Public services,Rat,718.3,US/Eastern,0.9996579052397514
Rat_education_Adrian,17444,0.9943,0.57,77.77,37.56,27.14,209.98,0,Education,Rat,5956.3,US/Eastern,0.9996579052397514
Rat_education_Cecil,17444,0.9943,0.57,62.21,26.12,0.0,161.29,2,Education,Rat,5681.1,US/Eastern,0.9996579052397514
Rat_public_Sade,17444,0.9943,0.57,32.48,10.31,0.0,62.69,1,Public services,Rat,2006.7,US/Eastern,0.9996579052397514
Rat_warehouse_Shari,17444,0.9943,0.57,45.5,23.99,3.61,122.16,0,Warehouse/storage,Rat,2537.9,US/Eastern,0.9996579052397514
Rat_education_Earl,17444,0.9943,0.57,158.93,57.7,0.0,322.61,5,Education,Rat,7051.3,US/Eastern,0.9996579052397514
Rat_education_Sina,17444,0.9943,0.57,167.88,60.67,29.85,362.97,0,Education,Rat,8203.3,US/Eastern,0.9996579052397514
Rat_assembly_Aisha,17444,0.9943,0.57,81.51,35.34,0.0,196.91,4,Entertainment/public assembly,Rat,2211.4,US/Eastern,0.9996579052397514
Rat_education_Sherwood,17444,0.9943,0.57,102.61,37.1,44.71,249.66,0,Education,Rat,8835.1,US/Eastern,0.9996579052397514
Bear_education_Curtis,17444,0.9943,0.57,68.86,10.67,36.75,109.75,0,Education,Bear,4104.6,US/Pacific,1.0
Rat_education_Marvin,17444,0.9943,0.57,53.73,28.74,0.0,163.82,17,Education,Rat,5518.4,US/Eastern,0.9996579052397514
Rat_education_Mona,17442,0.9942,0.58,77.87,29.77,36.11,168.8,0,Education,Rat,4923.9,US/Eastern,0.9996579052397514
Rat_office_Jacinta,17443,0.9942,0.58,218.71,44.06,39.27,406.38,0,Office,Rat,2835.9,US/Eastern,0.9996579052397514
Robin_lodging_Renea,17442,0.9942,0.58,90.4,25.25,0.63,190.9,0,Lodging/residential,Robin,9548.0,Europe/London,0.9999429093400319
Bear_education_Bulah,17442,0.9942,0.58,1331.73,138.72,1037.74,1928.74,0,Education,Bear,20504.0,US/Pacific,1.0
Bear_science_Alison,17443,0.9942,0.58,103.55,8.68,71.5,133.0,0,Technology/science,Bear,4945.6,US/Pacific,1.0
Rat_education_Wilmer,17442,0.9942,0.58,102.31,35.16,35.32,256.1,0,Education,Rat,6150.2,US/Eastern,0.9996579052397514
Bull_office_Sally,17442,0.9942,0.58,86.77,33.24,0.0,173.0,354,Office,Bull,7705.3,US/Central,0.9981174054424097
Rat_public_Carole,17438,0.994,0.6,18.79,5.82,0.0,41.11,2,Public services,Rat,923.5,US/Eastern,0.9996579052397514
Fox_warehouse_Pearl,17438,0.994,0.6,32.77,16.83,0.0,103.31,16,Warehouse/storage,Fox,1199.2,US/Mountain,0.9999429972068631
Hog_services_Kerrie,17438,0.994,0.6,19.44,5.5,5.27,41.66,0,Services,Hog,2501.5,US/Central,0.9998859879147189
Rat_assembly_Ruth,17438,0.994,0.6,6.19,4.77,0.0,21.15,10,Entertainment/public assembly,Rat,903.6,US/Eastern,0.9996579052397514
Rat_education_Jesse,17438,0.994,0.6,29.29,10.06,11.99,66.42,0,Education,Rat,3839.6,US/Eastern,0.9996579052397514
Hog_lodging_Nikki,17437,0.9939,0.61,58.44,16.87,19.25,118.7,0,Lodging/residential,Hog,6929.1,US/Central,0.9998859879147189
Rat_education_Debra,17437,0.9939,0.61,105.45,36.43,45.53,255.2,0,Education,Rat,4784.5,US/Eastern,0.9996579052397514
Rat_education_Jena,17436,0.9938,0.62,163.21,59.25,43.96,357.19,0,Education,Rat,3804.4,US/Eastern,0.9996579052397514
Rat_education_Tania,17436,0.9938,0.62,308.05,159.21,0.0,805.41,132,Education,Rat,21832.2,US/Eastern,0.9996579052397514
Eagle_education_Sherrill,17436,0.9938,0.62,694.62,65.78,402.21,877.11,0,Education,Eagle,18064.2,US/Eastern,0.9998289233576643
Rat_assembly_Horace,17433,0.9937,0.63,26.11,19.04,0.0,107.33,24,Entertainment/public assembly,Rat,426.3,US/Eastern,0.9996579052397514
Rat_assembly_Francine,17431,0.9936,0.64,39.7,11.56,0.0,86.94,9,Entertainment/public assembly,Rat,1603.7,US/Eastern,0.9996579052397514
Hog_warehouse_Louise,17431,0.9936,0.64,11.69,8.62,0.0,39.0,1,Warehouse/storage,Hog,6185.9,US/Central,0.9998859879147189
Eagle_health_Trisha,17432,0.9936,0.64,306.08,46.76,131.05,497.68,0,Healthcare,Eagle,6376.6,US/Eastern,0.9998289233576643
Rat_public_Helena,17431,0.9936,0.64,24.03,8.54,0.0,61.88,10,Public services,Rat,1184.9,US/Eastern,0.9996579052397514
Hog_office_Mack,17431,0.9936,0.64,87.37,21.29,0.0,173.75,33,Office,Hog,5332.1,US/Central,0.9998859879147189
Bull_education_Reina,17428,0.9934,0.66,79.05,21.33,0.0,155.0,224,Education,Bull,9434.8,US/Central,0.9981174054424097
Eagle_office_Isidro,17429,0.9934,0.66,22.57,11.88,0.0,63.0,113,Office,Eagle,2217.7,US/Eastern,0.9998289233576643
Rat_education_Patty,17429,0.9934,0.66,136.59,61.5,31.04,366.86,0,Education,Rat,15793.5,US/Eastern,0.9996579052397514
Fox_education_Lilly,17428,0.9934,0.66,187.04,36.75,57.53,310.13,0,Education,Fox,12236.3,US/Mountain,0.9999429972068631
Rat_public_Darren,17427,0.9933,0.67,4.36,0.85,3.16,7.57,0,Public services,Rat,261.8,US/Eastern,0.9996579052397514
Lamb_education_Freddy,17426,0.9933,0.67,2.61,3.43,0.0,15.0,95,Education,Lamb,1205.0,Europe/London,0.9998857142857143
Robin_lodging_Elmer,17427,0.9933,0.67,94.3,29.09,0.72,197.2,0,Lodging/residential,Robin,9565.0,Europe/London,0.9999429093400319
Rat_education_Earnest,17427,0.9933,0.67,60.27,21.59,29.48,146.18,0,Education,Rat,5564.9,US/Eastern,0.9996579052397514
Rat_education_Jame,17425,0.9932,0.68,64.63,16.72,21.73,136.34,0,Education,Rat,3511.7,US/Eastern,0.9996579052397514
Bull_education_Summer,17425,0.9932,0.68,30.66,8.5,0.0,60.0,345,Education,Bull,3509.4,US/Central,0.9981174054424097
Rat_assembly_Ida,17424,0.9932,0.68,26.21,8.7,0.0,61.76,1,Entertainment/public assembly,Rat,1378.9,US/Eastern,0.9996579052397514
Bear_education_Wm,17424,0.9932,0.68,50.12,12.15,31.5,94.0,0,Education,Bear,8679.0,US/Pacific,1.0
Fox_assembly_Sheldon,17423,0.9931,0.69,99.19,32.01,13.08,193.16,0,Entertainment/public assembly,Fox,4823.5,US/Mountain,0.9999429972068631
Eagle_education_Teresa,17423,0.9931,0.69,101.84,17.06,58.19,170.46,0,Education,Eagle,5628.2,US/Eastern,0.9998289233576643
Bull_education_Genie,17423,0.9931,0.69,123.34,35.32,0.0,226.0,213,Education,Bull,13675.8,US/Central,0.9981174054424097
Fox_assembly_Adrianne,17422,0.993,0.7,230.53,90.45,0.0,547.62,23,Entertainment/public assembly,Fox,21391.8,US/Mountain,0.9999429972068631
Rat_public_Emilee,17419,0.9929,0.71,38.23,21.95,6.98,120.0,0,Public services,Rat,2090.3,US/Eastern,0.9996579052397514
Bull_education_Luke,17419,0.9929,0.71,296.2,77.35,0.0,539.0,211,Education,Bull,15458.6,US/Central,0.9981174054424097
Bear_education_Zandra,17419,0.9929,0.71,979.48,82.82,587.4,1283.75,0,Education,Bear,14372.7,US/Pacific,1.0
Robin_office_Soledad,17420,0.9929,0.71,13.1,4.78,2.19,31.44,0,Office,Robin,957.0,Europe/London,0.9999429093400319
Fox_education_Geoffrey,17419,0.9929,0.71,120.6,15.11,48.33,174.69,0,Education,Fox,12731.4,US/Mountain,0.9999429972068631
Rat_public_Mabel,17420,0.9929,0.71,101.29,24.89,16.51,174.4,0,Public services,Rat,4189.7,US/Eastern,0.9996579052397514
Bull_education_Miquel,17420,0.9929,0.71,254.47,69.25,0.0,482.0,211,Education,Bull,22820.4,US/Central,0.9981174054424097
Rat_office_Craig,17420,0.9929,0.71,234.47,58.43,60.83,414.88,0,Office,Rat,9754.8,US/Eastern,0.9996579052397514
Lamb_office_Gerardo,17420,0.9929,0.71,8.41,10.33,0.0,46.7,46,Office,Lamb,4859.0,Europe/London,0.9998857142857143
Fox_education_Theodore,17414,0.9926,0.74,271.08,11.08,232.69,309.6,0,Education,Fox,11389.2,US/Mountain,0.9999429972068631
Eagle_office_Freida,17415,0.9926,0.74,60.53,19.38,0.0,118.0,66,Office,Eagle,7246.6,US/Eastern,0.9998289233576643
Bear_education_Maryjane,17415,0.9926,0.74,329.08,66.06,232.75,513.75,0,Education,Bear,7998.1,US/Pacific,1.0
Lamb_assembly_Queen,17414,0.9926,0.74,0.77,0.98,0.0,4.7,6019,Entertainment/public assembly,Lamb,522.0,Europe/London,0.9998857142857143
Lamb_education_Ruben,17415,0.9926,0.74,5.06,6.27,0.0,26.9,1098,Education,Lamb,1578.0,Europe/London,0.9998857142857143
Robin_lodging_Dorthy,17414,0.9926,0.74,31.25,10.07,0.23,66.1,0,Lodging/residential,Robin,5842.9,Europe/London,0.9999429093400319
Fox_education_Claude,17412,0.9925,0.75,972.87,32.29,873.15,1095.15,0,Education,Fox,17957.6,US/Mountain,0.9999429972068631
Bear_parking_Bruce,17412,0.9925,0.75,42.16,3.9,28.35,55.88,0,Parking,Bear,28441.3,US/Pacific,1.0
Bear_education_Yvette,17409,0.9923,0.77,10.9,4.42,2.25,28.5,0,Education,Bear,1423.8,US/Pacific,1.0
Eagle_office_Yadira,17409,0.9923,0.77,131.04,48.27,0.0,270.82,57,Office,Eagle,15101.3,US/Eastern,0.9998289233576643
Fox_education_Marlana,17407,0.9922,0.78,178.23,20.51,88.66,247.29,0,Education,Fox,5997.8,US/Mountain,0.9999429972068631
Lamb_education_Felicia,17405,0.9921,0.79,4.17,4.37,0.0,19.8,1123,Education,Lamb,2182.0,Europe/London,0.9998857142857143
Eagle_office_Bridgett,17405,0.9921,0.79,195.34,37.31,99.84,340.47,0,Office,Eagle,5692.5,US/Eastern,0.9998289233576643
Lamb_education_Lemuel,17403,0.992,0.8,7.6,8.55,0.0,39.9,1098,Education,Lamb,1589.0,Europe/London,0.9998857142857143
Robin_education_Leslie,17404,0.992,0.8,887.7,147.38,530.5,1461.5,0,Education,Robin,12977.0,Europe/London,0.9999429093400319
Eagle_education_Luther,17404,0.992,0.8,473.25,32.25,352.0,600.0,0,Education,Eagle,10799.9,US/Eastern,0.9998289233576643
Hog_education_Roberto,17402,0.9919,0.81,199.13,70.96,0.0,391.0,1,Education,Hog,9365.8,US/Central,0.9998859879147189
Eagle_health_Lucinda,17401,0.9918,0.82,572.26,57.35,330.0,781.0,0,Healthcare,Eagle,1161.3,US/Eastern,0.9998289233576643
Rat_education_Liz,17400,0.9918,0.82,90.32,42.05,12.26,252.26,0,Education,Rat,6447.5,US/Eastern,0.9996579052397514
Bull_education_Krista,17398,0.9917,0.83,283.75,83.09,0.0,554.0,189,Education,Bull,22263.1,US/Central,0.9981174054424097
Rat_education_Davis,17398,0.9917,0.83,78.2,28.14,34.36,184.93,0,Education,Rat,8092.5,US/Eastern,0.9996579052397514
Bull_assembly_Gigi,17394,0.9915,0.85,347.87,115.97,0.0,845.0,431,Entertainment/public assembly,Bull,39620.5,US/Central,0.9981174054424097
Hog_office_Leon,17394,0.9915,0.85,6.54,3.09,0.0,16.5,1,Office,Hog,1938.3,US/Central,0.9998859879147189
Panther_office_Graham,17391,0.9913,0.87,60.34,36.52,0.0,167.34,3378,Office,Panther,7799.9,US/Eastern,0.999829001367989
Rat_public_Shanta,17392,0.9913,0.87,12.17,5.96,3.88,28.56,0,Public services,Rat,1161.8,US/Eastern,0.9996579052397514
Fox_education_Eddy,17389,0.9912,0.88,297.63,83.48,38.22,498.49,0,Education,Fox,13015.0,US/Mountain,0.9999429972068631
Rat_assembly_Victorina,17390,0.9912,0.88,1.69,1.3,0.0,5.88,483,Entertainment/public assembly,Rat,291.1,US/Eastern,0.9996579052397514
Peacock_assembly_Russ,17389,0.9912,0.88,139.4,19.86,58.62,188.53,0,Entertainment/public assembly,Peacock,5440.6,US/Eastern,0.9993728262728776
Eagle_office_Elvis,17387,0.9911,0.89,48.2,18.53,0.0,109.0,55,Office,Eagle,3972.1,US/Eastern,0.9998289233576643
Wolf_retail_Marcella,17385,0.9909,0.91,6.93,3.08,0.0,19.3,0,Retail,Wolf,363.0,Europe/Dublin,1.0
Eagle_office_Chantelle,17385,0.9909,0.91,30.89,12.17,0.0,67.63,1106,Office,Eagle,2202.0,US/Eastern,0.9998289233576643
Robin_education_Terrance,17382,0.9908,0.92,265.87,47.61,92.75,476.9,0,Education,Robin,7714.9,Europe/London,0.9999429093400319
Rat_education_Elisa,17382,0.9908,0.92,38.83,21.73,5.91,121.75,0,Education,Rat,3994.8,US/Eastern,0.9996579052397514
Hog_public_Octavia,17379,0.9906,0.94,195.29,43.05,72.18,324.53,0,Public services,Hog,18554.8,US/Central,0.9998859879147189
Eagle_education_Norah,17376,0.9904,0.96,495.99,32.01,374.0,642.0,0,Education,Eagle,9089.4,US/Eastern,0.9998289233576643
Lamb_assembly_Ossie,17376,0.9904,0.96,3.5,4.24,0.0,20.42,48,Entertainment/public assembly,Lamb,1119.0,Europe/London,0.9998857142857143
Eagle_office_Lane,17375,0.9904,0.96,46.5,11.94,0.0,82.0,47,Office,Eagle,4675.5,US/Eastern,0.9998289233576643
Hog_education_Jordan,17373,0.9903,0.97,106.65,35.5,31.12,193.84,0,Education,Hog,12362.8,US/Central,0.9998859879147189
Rat_health_Guy,17374,0.9903,0.97,1464.7,284.7,0.0,2225.28,8,Healthcare,Rat,76141.2,US/Eastern,0.9996579052397514
Rat_parking_Ronnie,17374,0.9903,0.97,16.67,7.46,0.0,47.59,7,Parking,Rat,163.5,US/Eastern,0.9996579052397514
Bear_education_Sandy,17371,0.9901,0.99,6.66,1.31,4.0,11.56,0,Education,Bear,1351.0,US/Pacific,1.0
Hog_office_Alexis,17371,0.9901,0.99,19.03,12.45,0.0,61.1,2,Office,Hog,2693.4,US/Central,0.9998859879147189
Rat_education_Winnie,17369,0.99,1.0,54.66,25.58,0.0,162.4,1,Education,Rat,5499.9,US/Eastern,0.9996579052397514
Rat_public_Laurie,17365,0.9898,1.02,156.13,45.8,0.0,315.79,5,Public services,Rat,12459.6,US/Eastern,0.9996579052397514
Rat_other_Daphne,17364,0.9897,1.03,11.58,5.12,0.0,32.22,2,Other,Rat,10431.4,US/Eastern,0.9996579052397514
Eagle_education_Wesley,17364,0.9897,1.03,128.15,34.84,42.0,247.0,0,Education,Eagle,6604.3,US/Eastern,0.9998289233576643
Lamb_office_Jo,17364,0.9897,1.03,0.98,1.06,0.0,9.5,390,Office,Lamb,1542.0,Europe/London,0.9998857142857143
Eagle_health_Reba,17361,0.9896,1.04,409.77,64.89,209.73,688.18,0,Healthcare,Eagle,19089.0,US/Eastern,0.9998289233576643
Eagle_office_Francis,17359,0.9895,1.05,351.77,35.16,268.0,510.0,0,Office,Eagle,14807.3,US/Eastern,0.9998289233576643
Hog_education_Haywood,17360,0.9895,1.05,139.04,7.38,104.63,165.4,0,Education,Hog,3447.4,US/Central,0.9998859879147189
Bear_education_Deborah,17359,0.9895,1.05,0.76,0.9,0.0,3.75,8383,Education,Bear,791.2,US/Pacific,1.0
Robin_office_Saul,17359,0.9895,1.05,17.09,8.84,0.0,56.2,4,Office,Robin,2937.0,Europe/London,0.9999429093400319
Rat_public_Sharonda,17359,0.9895,1.05,36.2,10.75,0.0,75.98,2,Public services,Rat,2222.1,US/Eastern,0.9996579052397514
Peacock_education_Shelly,17358,0.9894,1.06,113.6,9.1,79.68,144.22,0,Education,Peacock,4984.3,US/Eastern,0.9993728262728776
Eagle_office_Sonya,17356,0.9893,1.07,181.99,34.94,85.0,291.0,0,Office,Eagle,8101.1,US/Eastern,0.9998289233576643
Rat_education_Barney,17357,0.9893,1.07,28.47,11.54,9.41,77.69,0,Education,Rat,7200.0,US/Eastern,0.9996579052397514
Fox_office_Gaylord,17357,0.9893,1.07,160.25,78.76,0.0,409.01,151,Office,Fox,13759.0,US/Mountain,0.9999429972068631
Rat_health_Mildred,17355,0.9892,1.08,17.76,7.37,5.0,48.56,0,Healthcare,Rat,911.7,US/Eastern,0.9996579052397514
Rat_education_Nydia,17354,0.9892,1.08,151.76,50.1,0.0,352.23,4,Education,Rat,7785.3,US/Eastern,0.9996579052397514
Fox_public_Bart,17354,0.9892,1.08,133.04,50.74,0.0,223.16,1,Public services,Fox,9407.5,US/Mountain,0.9999429972068631
Eagle_office_Jackie,17355,0.9892,1.08,70.04,15.23,38.0,132.0,0,Office,Eagle,5737.3,US/Eastern,0.9998289233576643
Hog_office_Shawnna,17355,0.9892,1.08,414.19,155.8,146.75,852.34,0,Office,Hog,27312.6,US/Central,0.9998859879147189
Mouse_health_Ileana,17355,0.9892,1.08,39.32,23.5,0.0,121.0,1656,Healthcare,Mouse,5399.0,Europe/London,0.9999429093400319
Rat_office_Arron,17353,0.9891,1.09,59.07,20.82,28.26,138.32,0,Office,Rat,3716.1,US/Eastern,0.9996579052397514
Rat_public_Fern,17351,0.989,1.1,48.7,15.6,23.12,89.22,0,Public services,Rat,3274.0,US/Eastern,0.9996579052397514
Fox_office_Berniece,17349,0.9889,1.11,27.32,13.48,0.0,75.02,17,Office,Fox,2173.2,US/Mountain,0.9999429972068631
Rat_education_Adell,17348,0.9888,1.12,148.78,83.98,0.0,420.87,10,Education,Rat,9689.2,US/Eastern,0.9996579052397514
Bull_education_Pamela,17347,0.9888,1.12,176.68,41.08,0.0,334.0,113,Education,Bull,20904.5,US/Central,0.9981174054424097
Eagle_office_Patrice,17347,0.9888,1.12,85.34,23.9,53.4,168.0,0,Office,Eagle,12050.2,US/Eastern,0.9998289233576643
Rat_education_Paula,17348,0.9888,1.12,124.07,35.34,38.3,273.17,0,Education,Rat,7200.0,US/Eastern,0.9996579052397514
Bear_education_Chana,17347,0.9888,1.12,21.26,5.04,14.0,37.5,0,Education,Bear,3781.7,US/Pacific,1.0
Bear_education_Babara,17345,0.9887,1.13,372.53,38.44,244.09,512.33,0,Education,Bear,8749.1,US/Pacific,1.0
Rat_education_Rogelio,17342,0.9885,1.15,126.19,44.91,0.0,268.93,1,Education,Rat,5834.3,US/Eastern,0.9996579052397514
Rat_lodging_Ben,17343,0.9885,1.15,328.52,108.38,96.6,658.39,0,Lodging/residential,Rat,32516.0,US/Eastern,0.9996579052397514
Rat_public_Loretta,17340,0.9884,1.16,203.44,63.54,78.09,388.48,0,Public services,Rat,4087.0,US/Eastern,0.9996579052397514
Rat_lodging_Marguerite,17340,0.9884,1.16,22.49,8.95,8.15,61.02,0,Lodging/residential,Rat,1703.8,US/Eastern,0.9996579052397514
Hog_other_Lynette,17341,0.9884,1.16,3.08,0.76,1.3,4.6,0,Other,Hog,6021.0,US/Central,0.9998859879147189
Fox_education_John,17339,0.9883,1.17,56.38,24.47,0.0,136.69,152,Education,Fox,4587.9,US/Mountain,0.9999429972068631
Eagle_lodging_Tressa,17338,0.9883,1.17,65.04,12.86,32.0,118.0,0,Lodging/residential,Eagle,5032.7,US/Eastern,0.9998289233576643
Bear_education_Lidia,17337,0.9882,1.18,12.62,5.56,5.25,29.75,0,Education,Bear,2824.3,US/Pacific,1.0
Rat_education_Verna,17337,0.9882,1.18,82.42,27.18,15.05,194.5,0,Education,Rat,6187.3,US/Eastern,0.9996579052397514
Eagle_lodging_Casey,17337,0.9882,1.18,78.04,19.36,18.8,142.14,0,Lodging/residential,Eagle,6132.8,US/Eastern,0.9998289233576643
Eagle_lodging_Stephanie,17335,0.9881,1.19,79.33,15.36,39.0,143.0,0,Lodging/residential,Eagle,6967.7,US/Eastern,0.9998289233576643
Hog_office_Darline,17335,0.9881,1.19,192.34,21.52,97.76,262.25,0,Office,Hog,1561.2,US/Central,0.9998859879147189
Eagle_education_Roman,17333,0.988,1.2,694.32,53.09,530.0,902.0,0,Education,Eagle,18621.7,US/Eastern,0.9998289233576643
Lamb_assembly_Nicole,17333,0.988,1.2,1.35,1.71,0.0,6.8,2817,Entertainment/public assembly,Lamb,642.0,Europe/London,0.9998857142857143
Robin_education_Lizbeth,17332,0.9879,1.21,122.21,21.16,46.8,202.0,0,Education,Robin,2001.0,Europe/London,0.9999429093400319
Hog_office_Emmanuel,17332,0.9879,1.21,27.9,6.88,4.64,51.47,0,Office,Hog,1899.3,US/Central,0.9998859879147189
Fox_education_Jaclyn,17332,0.9879,1.21,192.38,20.23,125.23,262.11,0,Education,Fox,6619.2,US/Mountain,0.9999429972068631
Wolf_education_Bobby,17329,0.9877,1.23,98.51,45.08,0.0,255.94,99,Education,Wolf,10494.0,Europe/Dublin,1.0
Eagle_office_Ryan,17329,0.9877,1.23,26.28,7.77,0.0,55.0,52,Office,Eagle,2092.5,US/Eastern,0.9998289233576643
Eagle_education_Raul,17327,0.9876,1.24,659.41,47.75,479.28,839.99,0,Education,Eagle,15255.2,US/Eastern,0.9998289233576643
Eagle_food_Kay,17324,0.9875,1.25,186.89,84.54,0.0,396.0,232,Food sales and service,Eagle,6491.7,US/Eastern,0.9998289233576643
Hog_office_Almeda,17323,0.9874,1.26,61.79,23.87,3.84,139.67,0,Office,Hog,6683.1,US/Central,0.9998859879147189
Rat_public_Amber,17321,0.9873,1.27,10.08,4.77,1.52,28.64,0,Public services,Rat,1985.2,US/Eastern,0.9996579052397514
